"6437","기계","중소기업","(주)세종테크","인천광역시 서구 백범로603번길 64","032-577-0881","","2016","","","","","","인천청"
"6438","기계","중소기업","(주)송산특수엘리베이터","경기도 시흥시 마유로70번길 65 (정왕동)","031-433-2255","","2008","","","","","배정제한","인천청"
"6439","기계","중소기업","(주)스타텍","경기도 부천시 석천로 345, 302동 807,808,908호(삼정동, 부천테크노파크)","032-234-5566","","2011","","","","","","인천청"
"6440","기계","중소기업","(주)신아전자","경기도 안산시 단원구 번영로15번길 38 (시화공단 4바 842)","031-497-7154","해당사항없음","1999","","","","","","인천청"
"6441","기계","중소기업","(주)씨앤엘","인천광역시 남동구 남동동로77번길 53, 남동공단 143BL-1LT","0328180354","","2015","","","","","","인천청"
"6442","기계","중소기업","(주)씨오텍","경기도 시흥시 공단2대로 268 시화공단 3바 202호","031-497-2681","","2009","","","","","","인천청"
"6443","기계","중소기업","(주)아세아에프에이","인천광역시 부평구 경인로 1214","0325053363","","2016","","","","","","인천청"
"6444","기계","중소기업","(주)아세아인터내셔날","인천광역시 남동구 승기천로 278 남동공단 20-1(논현동)","032-814-4871","해당사항없음","2000","","","","","","인천청"
"6445","기계","중소기업","(주)에스밸브","경기도 시흥시 공단1대로 150","0314348587","","2014","","","","","","인천청"
"6446","기계","중소기업","(주)에스브이엠테크","인천광역시 부평구 부평북로 247, 1층(청천동, 화창빌딩)","032-717-7500","그외기타일반목적용기계제조업","2015","","","","","","인천청"
"6447","기계","중소기업","(주)에스씨엘","경기도 안산시 단원구 시화호수로 971","0326752710","","2016","","","","","","인천청"
"6448","기계","중소기업","(주)에스에이티","경기도 시흥시 엠티브이26로58번길 25","031-433-4711","","2008","","","","","배정제한","인천청"
"6449","기계","중소기업","(주)에이멕스","경기도 안산시 단원구 엠티브이4로 18","0313198933","","2016","","","","","","인천청"
"6450","기계","중소기업","(주)에이앤지테크놀로지","경기도 시흥시 군자천로 59, 시화공단 2마 506호(정왕동)","031-8041-5013","","2014","","","","","","인천청"
"6451","기계","중소기업","(주)에치케이씨","경기도 안산시 단원구 별망로 155번지","031-488-8266","해당사항없음","2005","","","","","","인천청"
"6452","기계","중소기업","(주)에프에스","경기도 김포시 양촌읍 황금로109번길 79","031-988-2360","","2014","","","","","","인천청"
"6453","기계","중소기업","(주)엔티에스","인천광역시 남동구 남동대로 378, (남동공단 33블록 6로트)","032-814-2340","","2011","","","","","","인천청"
"6454","기계","중소기업","(주)엘지엠호이스트","경기도 안산시 단원구 시화벤처로 459","0319889047","","2015","","","","","","인천청"
"6455","기계","중소기업","(주)엘파인","인천광역시 남동구 앵고개로815번길 85","0322855001","해당사항없음","2015","","","","","","인천청"
"6456","기계","중소기업","(주)오병","경기도 안산시 단원구 엠티브이1로 149","031-494-3369","","2015","","","","","","인천청"
"6457","기계","중견기업","(주)와이지-원","인천광역시 부평구 세월천로 211","0325005326","톱및호환성공구제조업","2016","","","","","현역만 제한","인천청"
"6458","기계","중소기업","(주)우성아이비","인천광역시 계양구 아나지로 158(효성동)","0325501302","해당사항없음","1995","","","","","","인천청"
"6459","기계","중소기업","(주)우성하이텍","경기도 부천시 산업로8번길 68","0326811058","","2015","","","","","","인천청"
"6460","기계","중소기업","(주)우원","경기도 안산시 단원구 엠티브이4로16번길 9","0314343400","","2016","","","","","","인천청"
"6461","기계","중소기업","(주)우진엠엔디","인천광역시 남구 아암대로227번길 70-8(학익동)","0328197019","","2016","","","","","배정제한","인천청"
"6462","기계","중소기업","(주)유니락","인천광역시 남동구 남동동로64번길 37 (고잔동)","032-822-6600","해당사항없음","1999","","","","","","인천청"
"6463","기계","중소기업","(주)유진기연사","경기도 부천시 조마루로 427번길47","032-651-1158","해당사항없음","2000","","","","","","인천청"
"6464","기계","중소기업","(주)유한엔지니어링","경기도 시흥시 공단1대로260번안길 47 ","0221073355","","2016","","","","","","인천청"
"6465","기계","중소기업","(주)이레파마텍","경기도 부천시 부일로809번길 60, 4층(역곡동)","0326797943","","2015","","","","","","인천청"
"6466","기계","중소기업","(주)인천측기","인천광역시 남구 염전로201번길 7-11","0325880102","","2016","","","","","","인천청"
"6467","기계","중소기업","(주)일신엔지니어링","경기도 시흥시 소망공원로 283 (정왕동)","031-499-4502","해당사항없음","2000","","","","","","인천청"
"6468","기계","중소기업","(주)자브","경기도 시흥시 엠티브이26로 48","07047862454","","2016","","","","","","인천청"
"6469","기계","중소기업","(주)제이오","인천광역시 남동구 남동대로49번길 69(고잔동)","032-210-5802","기타측정","2001","","","","","","인천청"
"6470","기계","중소기업","(주)창원","인천광역시 남동구 아암대로 1219","032-420-7813","","2016","","","","","","인천청"
"6471","기계","중소기업","(주)케이씨엠월드","경기도 시흥시 마유로10번길 85, 2188-11 (3바625)","031-433-0741","","2013","","","","","","인천청"
"6472","기계","중소기업","(주)코릴","인천광역시 서구 가석로 48 - 0 ((주)삼국산업 ,가좌동)","032-584-6860","해당사항없음","1995","","","","","","인천청"
"6473","기계","중소기업","(주)킴스코파쎄","경기도 안산시 단원구 해봉로 272-13(신길동,제101동)","031-498-0877","","2015","","","","","","인천청"
"6474","기계","중소기업","(주)타이니로보","인천광역시 서구 검단로92번길 13 (총2필지) (오류동 1652-2,1652-3번지)","032-221-1101","","2012","","","","","배정제한","인천청"
"6475","기계","중소기업","(주)탑드릴","경기도 시흥시 마유로 34 - 0 ((주)탑드릴정왕동)","031-432-6565","","2011","","","","","","인천청"
"6476","기계","중소기업","(주)태산에프에이","경기도 안산시 단원구 성곡로 176 나동 134호","031-432-7491","","2016","","","","","","인천청"
"6477","기계","중소기업","(주)태양테크","인천광역시 남동구 남동대로 222","032-814-1321","","2015","","","","","","인천청"
"6478","기계","중소기업","(주)태일몰드텍","인천광역시 서구 염곡로15번길 25 (태일 몰드텍 ,가좌동)","032-573-9441","주형및금형제조업","2001","","","","","","인천청"
"6479","기계","중소기업","(주)파워렉스코리아","인천광역시 서구 도담로 160","0328218851","","2015","","","","","","인천청"
"6480","기계","중소기업","(주)피케이지","경기도 시흥시 엠티브이26로58번길 31","0314960983","","2015","","","","","","인천청"
"6481","기계","중소기업","(주)피티케이","경기도 김포시 양촌읍 황금로 89번기 50","031-998-6046","","2011","","","","","","인천청"
"6482","기계","중소기업","(주)하도","인천광역시 서구 가재울로 95","032-583-6321","","2014","","","","","","인천청"
"6483","기계","중소기업","(주)한국금형정공사","경기도 안산시 단원구 안산길 56 (601블럭 1롯트)","031-432-7071","해당사항없음","2000","","","","","","인천청"
"6484","기계","중소기업","(주)한국알앤드디","경기도 안산시 단원구 번영로82번길 29  4마413호","031-319-9655","","2010","","","","","","인천청"
"6485","기계","중소기업","(주)한라캐스트","인천광역시 남동구 은봉로105번길 59(논현동)","032-815-3388","주형및금형제조업","2007","","","","","배정제한","인천청"
"6486","기계","중소기업","(주)한산","경기도 시흥시 마유로118번길 3 - 0 ((주)한산정왕동)","031-499-2929","","2011","","","","","","인천청"
"6487","기계","중소기업","(주)한스","경기도 김포시 고촌읍 은행영사정로51번길 18 - 54 ( ,고촌읍)","031-986-8450","해당사항없음","1995","","","","","","인천청"
"6488","기계","중소기업","(주)해성굿쓰리","인천광역시 남동구 능허대로 551,132B 6L(고잔동)","032-820-3413","해당사항없음","1997","","","","","","인천청"
"6489","기계","중소기업","(주)현대밸브","인천광역시 남동구 남동동로183번길 45","032-811-2421","","2015","","","","","","인천청"
"6490","기계","중소기업","(주)형근","인천광역시 남동구 남동대로155번길 46 - 0 ((주)형근고잔동)","032-812-2191","","2011","","","","","","인천청"
"6491","기계","중소기업","(주)혜성기업","경기도 안산시 단원구 번영로10번길 45","0314995322","","2016","","","","","","인천청"
"6492","기계","중소기업","(주)힘쎈프레스","인천광역시 서구 검단로54번길 22(오류동)","032-710-3123","","2015","","","","","배정제한","인천청"
"6493","기계","중소기업","㈜기전사","인천광역시 남동구 남동서로 43","032-811-0152","","2013","","","","","","인천청"
"6494","기계","중소기업","㈜네오피엠씨","경기도 안산시 단원구 번영1로 40 - 0 (성곡동,아비코전자(주))","031-488-8311","","2013","","","","","","인천청"
"6495","기계","중소기업","㈜동하엠씨티","인천광역시 서구 호두산로94번길 1-0","032-564-7126","","2013","","","","","","인천청"
"6496","기계","중소기업","㈜알리","인천광역시 남동구 남동서로330번길 43","032-821-4354","","2013","","","","","","인천청"
"6497","기계","중소기업","㈜오페론","경기도 김포시 양촌읍 황금로89번길 54","031-989-9012","","2013","","","","","","인천청"
"6498","기계","중소기업","㈜진명프리텍","인천광역시 남동구 남동동로 259","032-724-6502","","2013","","","","","","인천청"
"6499","기계","중소기업","극동가스케트공업(주)","인천광역시 남동구 남동대로 332 - 0(남촌동,극동가스케트공업(주))","032-812-3451","해당사항없음","1991","","","","","","인천청"
"6500","기계","중소기업","기가에이치앤티(주)","경기도 안산시 단원구 첨단로 401","0314929844","","2016","","","","","","인천청"
"6501","기계","중소기업","대동모벨시스템(주)","경기도 시흥시 번영로 105(정왕동)","031-496-6912","자동차부품제조업","2004","","","","","","인천청"
"6502","기계","중소기업","대명기계공업(주)","인천광역시 남동구 남동대로 362 (남촌동)","821-1190","해당사항없음","2000","","","","","","인천청"
"6503","기계","중소기업","덕지산업(주)","경기도 안산시 단원구 신원로 265","031-492-3701","","2014","","","","","","인천청"
"6504","기계","중소기업","덕창기계(주)","인천광역시 남동구 아암대로 1081 - 0 148B-5L(덕창기계 ,고잔동)","032-812-5207","해당사항없음","1998","","","","","","인천청"
"6505","기계","중소기업","동아특수정밀(주)","인천광역시 남동구 호구포로 47","032-816-5011","해당사항없음","1991","","","","","","인천청"
"6506","기계","중소기업","마스테코인천공장","인천광역시 남동구 앵고개로490번길 173 146블럭13로트","02-785-1301","","2014","","","","","","인천청"
"6507","기계","중소기업","모카몰드(주)","인천광역시 남동구 능허대로741번길 15","032-899-8032","","2015","","","","","","인천청"
"6508","기계","중소기업","보원산업(주)","경기도 부천시 부천로298번길 20","0326822573","","2016","","","","","","인천청"
"6509","기계","중소기업","부원광학(주)","경기도 부천시 부천로 377번길 8 (도당동)","032-684-8484","해당사항없음","1995","","","","","","인천청"
"6510","기계","중소기업","비엠피 (주)","인천광역시 남동구 청능대로484번길 28-51","0324469077","","2016","","","","","","인천청"
"6511","기계","중소기업","삼인싸이언스(주)","경기도 안산시 단원구 엠티브이4로48번길 27","070-4877-8732","","2015","","","","","","인천청"
"6512","기계","중소기업","삼주산업(주)","경기도 시흥시 마유로10번길 102","0314970527","","2016","","","","","","인천청"
"6513","기계","중소기업","서연","경기도 김포시 대곶면 산자뫼로 63-1","0319897104","","2016","","","","","","인천청"
"6514","기계","중소기업","서진공조(주)","경기도 김포시 김포대로 1517번길 90 (장기동)","031-983-4596","해당사항없음","1998","","","","","","인천청"
"6515","기계","중소기업","성원하이드로릭스","경기도 안산시 단원구 능안로 82","0315082100","","2015","","","","","","인천청"
"6516","기계","중소기업","세웅기계(주)","인천광역시 남동구 남동서로53번길 108, 102","032-812-0114","해당사항없음","1997","","","","","","인천청"
"6517","기계","중소기업","세원테크(주)","인천광역시 서구 백범로678번길 8(가좌동)","032-582-4324","해당사항없음","1999","","","","","","인천청"
"6518","기계","중소기업","세종공조(주)","경기도 시흥시 마유로186번길 46 - 0 3다-704((주)세종공조 ,정왕동)","0314318011","해당사항없음","2000","","","","","","인천청"
"6519","기계","중소기업","세코스프링클러(주)","인천광역시 서구 사렴로53번길 13(경서동)","032-561-6006","해당사항없음","1996","","","","","","인천청"
"6520","기계","중소기업","신우코스텍(주)","경기도 시흥시 공단1대로79번길 37, 시화공단 1나 403호","0313196084","","2015","","","","","배정제한","인천청"
"6521","기계","중소기업","신화기연(주)","인천광역시 남동구 청능대로 242 (신화기연(주)고잔동)","032-817-8030","","2011","","","","","","인천청"
"6522","기계","중견기업","썬스타 (주)","인천광역시 서구 봉수대로 151","0325805600","","2016","","","","","현역만 제한","인천청"
"6523","기계","중소기업","썬하이드로릭스코리아(주)","인천광역시 남동구 호구포로 92(고잔동, 106블럭8로트)","032-813-1350","해당사항없음","1991","","","","","","인천청"
"6524","기계","중소기업","에스씨위너스","경기도 시흥시 마유로10번길 106, 시화공단 3바동 1009호","0314326862","","2015","","","","","","인천청"
"6525","기계","중소기업","에스에스오트론(주)","인천광역시 부평구 안남로369번길 30","0325195490","","2015","","","","","","인천청"
"6526","기계","중소기업","에어텍21(주)","경기도 부천시 오정로71번길 23-30","032-684-0880","","2011","","","","","","인천청"
"6527","기계","중소기업","에이치에스베어링(주)","인천광역시 계양구 새풀로1번길 8  에이치에스베어링(주)","0325478181","해당사항없음","1990","","","","","","인천청"
"6528","기계","중소기업","엔프라금형(주)","인천광역시 서구 가정로58번길 24","0325790562","","2016","","","","","","인천청"
"6529","기계","중소기업","우영산업(주)","경기도 김포시 대곶면 대곶로 4-46","0319828600","","2016","","","","","","인천청"
"6530","기계","중소기업","우진실업(주)","경기도 시흥시 은행로12번길 5(은행동)","031-313-9916","해당사항없음","1997","","","","","","인천청"
"6531","기계","중견기업","원일특강","경기도 시흥시 공단2대로256번길 4 (정왕동)","031-488-3913","","2014","","","","","현역만 제한","인천청"
"6532","기계","중소기업","원창진공(주)","경기도 김포시 통진읍 율마로 257-27","0319886166","","2016","","","","","","인천청"
"6533","기계","중소기업","유한프리시전(주)","경기도 부천시 부천로310번길 26 (도당동)","032-671-2622","","2007","","","","","","인천청"
"6534","기계","중소기업","정진공업(주)","인천광역시 남동구 은봉로105번길 64-16 (46B-2L)","032-817-5573","해당사항없음","1999","","","","","","인천청"
"6535","기계","중소기업","제이피아이헬스케어(주)","경기도 안산시 단원구 성곡로22번길 43","031-491-3435","","2009","","","","","","인천청"
"6536","기계","중소기업","제일솔루션","인천광역시 부평구 청천마차로 58","032-552-1302","","2014","","","","","","인천청"
"6537","기계","중소기업","주식회사 성원피에프","인천광역시 남동구 남동서로 47","032-830-4166","해당사항없음","1999","","","","","","인천청"
"6538","기계","중소기업","주식회사 이륜","인천광역시 연수구 갯벌로 124, 1층","07082774750","","2016","","","","","","인천청"
"6539","기계","중소기업","주식회사 효광","경기도 안산시 단원구 산단로163번길 82 1블록 9롯트","031-364-5015","","2015","","","","","","인천청"
"6540","기계","중소기업","주식회사에스오엔씨","경기도 안산시 단원구 광덕대로 130, 폴리타운 A동 806호","0314864135","","2015","","","","","","인천청"
"6541","기계","중소기업","케이엠테크(주)","인천광역시 서구 마중5로 31","032-715-7555","","2015","","","","","","인천청"
"6542","기계","중견기업","태양금속공업(주)","경기도 안산시 단원구 해봉로 212","031-490-5527","금속단조제품제조업","2016","","","","","현역만 제한","인천청"
"6543","기계","중소기업","태현정공","인천광역시 서구 보듬로 181","0327722281","","2015","","","","","","인천청"
"6544","기계","중소기업","파워제넥스","인천광역시 남동구 은봉로 99, 44블럭 9롯트 (논현동, 파워제넥스(주))","0328126644","","2014","","","","","","인천청"
"6545","기계","중소기업","포토클램인터내셔날","경기도 안산시 단원구 별망로26번길 21","0314889111","","2015","","","","","배정제한","인천청"
"6546","기계","중소기업","필로스","경기도 안산시 단원구 첨단로267번길 37, 1층","028593456","","2016","","","","","","인천청"
"6547","기계","중소기업","한국건드릴주식회사","경기도 안산시 단원구 별망로 353","031-491-5441","","2014","","","","","","인천청"
"6548","기계","중소기업","한국아네스트이와타(주)","경기도 안산시 단원구 엠티브이4로48번길 9, 516-1 8사 110호(목내동)","0313648120","","2014","","","","","","인천청"
"6549","기계","중소기업","한국캐스팅(주)","인천광역시 남동구 승기천로 62-33","0328183270","","2016","","","","","","인천청"
"6550","기계","중소기업","한국코로나(주)","경기도 시흥시 엠티브이25로58번길 33","0314910271","","2016","","","","","","인천청"
"6551","동물약품","중소기업","㈜성원","경기도 김포시 통진읍 서암로183번길 15","0319962621","","2016","","","","","","인천청"
"6552","동물약품","중소기업","㈜코미팜","경기도 시흥시 경제로 17","07071668723","","2016","","","","","","인천청"
"6553","생활용품","중소기업","(주)레고리스","경기도 김포시 대곶면 송마로 129-20","0319985550","","2016","","","","","","인천청"
"6554","생활용품","중소기업","(주)로보트론","인천광역시 연수구 대암로8번길 24","0328580061","","2016","","","","","","인천청"
"6555","생활용품","중소기업","(주)미림실업","인천광역시 남동구 남동동로 385 - 0 ((주)미림실업 ,남촌동)","032-819-3474","해당사항없음","2000","","","","","","인천청"
"6556","생활용품","중소기업","(주)서울조구","인천광역시 계양구 아나지로 72","032-521-3503","해당사항없음","1994","","","","","","인천청"
"6557","생활용품","중소기업","(주)선일금속","경기도 안산시 단원구 진흥로128번길 20 시화공단 5라 602호","024643023","","2015","","","","","","인천청"
"6558","생활용품","중소기업","(주)썬테크전자","인천광역시 남동구 함박뫼로 396 601호(남동 아파트형 공장 ,논현동)","032-815-5123","해당사항없음","1995","","","","","","인천청"
"6559","생활용품","중소기업","(주)아이엔피","경기도 부천시 산업로8번길 32(오정동)","0326661855","","2011","","","","","","인천청"
"6560","생활용품","중소기업","(주)오성마이더스","경기도 시흥시 호현로 233-15","031-314-5900","","2016","","","","","","인천청"
"6561","생활용품","중소기업","(주)인목","인천광역시 남동구 남동서로330번길 34(남촌동)","032-819-2440","가구및기타제품제조업","2005","","","","","","인천청"
"6562","생활용품","중소기업","(주)쟈마트메디칼","경기도 김포시 하성면 월하로 666-21","0319834012","","2016","","","","","","인천청"
"6563","생활용품","중소기업","(주)코나드","인천광역시 남동구 남동서로 92 119블럭 11롯트(고잔동 690-10)","02-598-8400","","2008","","","","","","인천청"
"6564","생활용품","중소기업","(주)코베아","경기도 부천시 송내대로 388 - 0 부천테크노파크 202동 401~405호 (부천테크노파크 ,약대동)","0326212170","해당사항없음","2000","","","","","","인천청"
"6565","생활용품","중소기업","(주)톨리코리아","경기도 부천시 정주로48번길 21","032-679-8222","","2015","","","","","","인천청"
"6566","생활용품","중소기업","(주)현대산업","인천광역시 서구 건지로 136, B동 1,2층(가좌동, 하이트맥주)","0326663227","","2013","","","","","","인천청"
"6567","생활용품","중소기업","㈜서일","인천광역시 서구 로봇랜드로249번길 46 - 53 (경서동,가동)","032-575-4394","","2013","","","","","","인천청"
"6568","생활용품","중소기업","㈜세신산업","경기도 김포시 월곶면 애기봉로 174-38","031-997-8841","","2013","","","","","","인천청"
"6569","생활용품","중소기업","㈜양지사","경기도 김포시 양촌읍 황금1로 131","031-996-0041","","2013","","","","","","인천청"
"6570","생활용품","중소기업","㈜피엘코스메틱","인천광역시 남동구 남동동로197번길 46 - 0 (고잔동,코우전자(주))72B-15L","032-819-2126","","2013","","","","","","인천청"
"6571","생활용품","중소기업","성진금속","경기도 김포시 대곶면 대곶로382번길 64-21","031-997-5288","","2014","","","","","","인천청"
"6572","생활용품","중소기업","세원리테크","인천광역시 남동구 인주대로 726-1","032-469-2001","","2014","","","","","","인천청"
"6573","생활용품","중소기업","알.피.엠(주)","경기도 안산시 단원구 정왕천동로10번길 5, 4바864호","070-4035-9092","","2014","","","","","","인천청"
"6574","생활용품","중소기업","유한책임회사 도요엔지니어링","경기도 부천시 길주로411번길 30 (춘의동)","032-654-4876","낚시및수렵용구제조업","2001","","","","","","인천청"
"6575","생활용품","중소기업","현대체육산업(주)","경기도 안산시 단원구 진흥로24번길 11","0314985498","","2016","","","","","","인천청"
"6576","생활용품","중소기업","화신공업(주)","인천광역시 서구 중봉대로198번길 11(가좌동)","032-581-7141","사무및회화용품제조업","2002","","","","","","인천청"
"6577","선광제련","중소기업","한일화학공업㈜","경기도 시흥시 공단1대로 37 - 0 (정왕동,한일화학공업(주))","031-499-8201","","2013","","","","","","인천청"
"6578","섬유","중소기업","(주)대보휄트","인천광역시 남동구 앵고개로449번길 71","032-811-0812","해당사항없음","1997","","","","","","인천청"
"6579","섬유","중소기업","(주)앙상블","인천광역시 서구 마중로 55","032-564-1184","","2016","","","","","","인천청"
"6580","섬유","중소기업","㈜한일섬유","경기도 안산시 단원구 범지기로 183 - 0 (초지동,(주)한일섬유)","031-494-6131","","2013","","","","","","인천청"
"6581","섬유","중소기업","나영식산업(주)","경기도 안산시 단원구 산성로 99","070-4489-1442","","2015","","","","","","인천청"
"6582","섬유","중소기업","대신염직공업(주)","경기도 안산시 단원구 해안로397번길 16","0314910840","","2016","","","","","","인천청"
"6583","섬유","중소기업","수도염직공업(주)","경기도 안산시 단원구 별망로 671","0314928311","","2015","","","","","","인천청"
"6584","섬유","중소기업","신한에이엠(주)","인천광역시 부평구 평천로 247","032-513-9595","해당사항없음","2000","","","","","","인천청"
"6585","섬유","중소기업","영덕물산(주)","경기도 안산시 단원구 시우로 81","492  7300","해당사항없음","1999","","","","","","인천청"
"6586","섬유","중소기업","원평산업(주)","경기도 안산시 단원구 동산로27번길 62 - 0 (11-11 원평산업(주) ,원시동)","031-491-3101","해당사항없음","1995","","","","","","인천청"
"6587","섬유","중소기업","케이.엠.에프(주)","경기도 안산시 단원구 시우로 116 (초지동)","031-494-5828","섬유염색및가공업","2004","","","","","","인천청"
"6588","섬유","중소기업","태림섬유(주)","인천광역시 서구 신진말로14번길 4","032-571-7833","해당사항없음","1991","","","","","","인천청"
"6589","섬유","중소기업","풍국기업(주)","경기도 안산시 단원구 동산로27번길 62","031-491-3104","섬유염색및가공업","2001","","","","","","인천청"
"6590","시멘요업","중소기업","(주)켈코","경기도 시흥시 공단1대로260번길 130, 3마 808(정왕동)","0314971367~8","","2016","","","","","배정제한","인천청"
"6591","시멘요업","중소기업","(주)해광요업","인천광역시 남동구 남동서로84번길 48(121B-2L)","032-812-8100","해당사항없음","1999","","","","","","인천청"
"6592","애니메이션","중소기업","(주)레드독컬처하우스","경기도 부천시 부천로198번길 18, 202동 1303호, 1310호, 1311호(춘의동, 춘의테크노파크2)","032-623-0644","","2016","","","","","","인천청"
"6593","에너지","중소기업","㈜아산","경기도 안산시 단원구 해봉로 272 - 29 (신길동,(주)아산 가동)","031-319-6614","","2013","","","","","","인천청"
"6594","에너지","중소기업","에코에너지㈜","인천광역시 서구 거월로 61","032-560-9015","","2016","","","","","","인천청"
"6595","의료의약","중소기업","(주)삼성의료설비","경기도 시흥시 옥구천서로237번길 12(정왕동)","031-499-0679","의료용품및기타의약관련제품제조업","2001","","","","","","인천청"
"6596","의료의약","중소기업","(주)아이월드제약","인천광역시 남동구 함박뫼로 316 (주)아이월드제약","0328152751","의약품","2003","","","","","","인천청"
"6597","의료의약","중소기업","(주)에스테르","인천광역시 남동구 남동서로 254, 남동공단 25B 1L(논현동)","070-7791-3196","","2015","","","","","","인천청"
"6598","의료의약","중소기업","(주)엘에스화장품 비앤에프지점","인천광역시 서구 도담로 176-8(오류동)","070-8666-7682","","2015","","","","","","인천청"
"6599","의료의약","중소기업","(주)영원메디칼","경기도 시흥시 엠티브이28로20번길 경기도 시흥시 엠티브이28로20번길 18(정왕동, (주)영원메디칼)","031-484-4516","","2010","","","","","","인천청"
"6600","의료의약","중소기업","(주)오성엠앤디","경기도 김포시 양촌읍 황금로109번길 57 (주)오성엠앤디","031-987-5395","그외기타분류안된전기장비제조업","2006","","","","","","인천청"
"6601","의료의약","중소기업","(주)제이에스메디텍","인천광역시 부평구 일신로 65 B1","032-506-1937","","2014","","","","","","인천청"
"6602","의료의약","중소기업","(주)휴먼스캔","경기도 안산시 단원구 지원로 107 - 0, 시화아파트형공장 301~3, 319~320호","031-498-2905","","2009","","","","","","인천청"
"6603","의료의약","벤처기업","㈜켐트로스","경기도 안산시 단원구 능안로 7(목내동)","0314910653","","2015","","","","","","인천청"
"6604","의료의약","중소기업","영풍제약(주)","인천광역시 남동구 함박뫼로 333 (영풍제약㈜ ,남촌동)","032-812-8356","해당사항없음","1996","","","","","","인천청"
"6605","의료의약","중소기업","한림오스람임플란트㈜","경기도 시흥시 마유로92번길 12","0314985380","","2015","","","","","","인천청"
"6606","전기","중소기업","(주) 피아트","경기도 안산시 단원구 신원로 76","0314920074","","2016","","","","","","인천청"
"6607","전기","중소기업","(주) 현다이엔지","인천광역시 남동구 아암대로 1223 성강지식산업센터 610,507,208~210,117~119,106호","0328154866","","2016","","","","","","인천청"
"6608","전기","중소기업","(주)국제산전","인천광역시 계양구 까치말로16번길 6 - 0 (작전동,국제기전 공장)","032-546-6821","","2012","","","","","","인천청"
"6609","전기","중소기업","(주)남양키친플라워","경기도 김포시 김포대로 1141번길 17 (감정동)","031-984-6121","가정용전열기기제조업","2002","","","","","","인천청"
"6610","전기","중소기업","(주)대만","경기도 부천시 송내대로 388, 201동 203/204/206호(약대동)","0326210123","해당사항없음","1999","","","","","","인천청"
"6611","전기","중소기업","(주)대호시스템","경기도 안산시 단원구 능안로 81, 안산디지털파크 4036호","0313101834","","2015","","","","","","인천청"
"6612","전기","중소기업","(주)만승전기","인천광역시 남동구 청능대로 328 ((주)만승전기 ,고잔동)","032-813-8771<4>","전동기및발전기제조업","2001","","","","","","인천청"
"6613","전기","중소기업","(주)멕텍","인천광역시 남동구 만월북로 106 - 0 (간석동,정일산업)","032-527-1136","","2012","","","","","","인천청"
"6614","전기","중소기업","(주)범용테크놀러지","경기도 시흥시 엠티브이25로20번길 17, 시화MTV3사507호(정왕동)","031-491-5500","","2014","","","","","","인천청"
"6615","전기","중소기업","(주)삼아","경기도 김포시 양촌읍 학운산단1로 6","031-988-1723","전기회로개폐","2001","","","","","","인천청"
"6616","전기","중소기업","(주)승림전기","경기도 부천시 조마루로385번길 72(원미동)","032-612-5501","전기회로개폐","2001","","","","","","인천청"
"6617","전기","중소기업","(주)시연기전","경기도 김포시 통진읍 월하로 390-57","0319874937","배전반및전기자동제어반제조업","2015","","","","","","인천청"
"6618","전기","중소기업","(주)신명전기","경기도 김포시 양촌읍 삼도로 44","0319884102","","2015","","","","","","인천청"
"6619","전기","중소기업","(주)신성테크","경기도 부천시 부천로198번길 36 102동 1502호","07073227080","","2016","","","","","","인천청"
"6620","전기","중소기업","(주)신형아이엔티","경기도 부천시 옥산로229번길 11","032-672-0772","","2016","","","","","","인천청"
"6621","전기","중소기업","(주)씨엔플러스","경기도 시흥시 시화벤처로 325, 시화MTV 3사 308호","0314340976","전기회로개폐","2007","","","","","","인천청"
"6622","전기","중소기업","(주)씨피엔텍","인천광역시 남동구 남동대로370번길 21(남촌동)","0328221250","","2014","","","","","","인천청"
"6623","전기","중소기업","(주)아이씨텍","인천광역시 부평구 백범로578번길 31 - 0 ( ,십정동)","032-851-5556","","2010","","","","","","인천청"
"6624","전기","중소기업","(주)에스제이하이테크","경기도 시흥시 은행로 38 (은행동)","031-312-5211","","2011","","","","","","인천청"
"6625","전기","중소기업","(주)에스피지","인천광역시 남동구 청능대로289번길 45","0328208229","해당사항없음","1994","","","","","","인천청"
"6626","전기","중소기업","(주)엘케이하이테크","경기도 부천시 평천로 655, 402-1203","032-234-0115","","2014","","","","","","인천청"
"6627","전기","중견기업","(주)위닉스","경기도 시흥시 공단1대로 295","031-499-5081","","2016","","","","","현역만 제한","인천청"
"6628","전기","중소기업","(주)유창","경기도 김포시 양촌읍 누산로 38번길 21-0","031-984-9991","해당사항없음","1997","","","","","배정제한","인천청"
"6629","전기","중소기업","(주)이엔아이씨","경기도 시흥시 옥구천서로 189 1다 403호","0314988711","","2016","","","","","","인천청"
"6630","전기","중소기업","(주)이엠씨씨","인천광역시 부평구 부평대로 283, B동 6층 607, 608, 609호(청천동, 부평우림라이온스밸리)","0326237661","","2015","","","","","배정제한","인천청"
"6631","전기","중소기업","(주)인산씨앤씨","인천광역시 부평구 부평대로329번길 42","02-3452-4114","","2012","","","","","","인천청"
"6632","전기","중소기업","(주)정인시스템","경기도 안산시 단원구 엠티브이20로 12번길 44","031-496-9625","기타전기장비제조업","2015","","","","","","인천청"
"6633","전기","중소기업","(주)청우지엔티","경기도 시흥시 엠티브이25로58번길 23","0314972080","","2015","","","","","","인천청"
